AI	dNBR	years	slope	I12_crit_mean
3	0	1.434	0.1	236.822213413
3	0	1.434	0.2	140.98570827
3	0	1.434	0.3	94.0696611943
3	0	1.434	0.4	70.638989121
3	0	1.434	0.5	56.5036217646
3	0	1.434	0.6	47.1229969304
3	0	1.434	0.7	40.4169182812
3	0	1.434	0.8	35.4176272641
3	0	1.434	0.9	31.5125413266
3	0	1.434	1	28.3632275766
3	100	0.434	0.1	61.0227046493
3	100	0.434	0.2	32.9248465625
3	100	0.434	0.3	22.8082840625
3	100	0.434	0.4	17.698875
3	100	0.434	0.5	14.6332840625
3	100	0.434	0.6	12.5145710156
3	100	0.434	0.7	11.0062324219
3	100	0.434	0.8	10.9000006497
3	100	0.434	0.9	10.9000006497
3	100	0.434	1	10.9000006497
3	100	1.434	0.1	236.822213413
3	100	1.434	0.2	140.98570827
3	100	1.434	0.3	94.0696611943
3	100	1.434	0.4	70.638989121
3	100	1.434	0.5	56.5036217646
3	100	1.434	0.6	47.1229969304
3	100	1.434	0.7	40.4169182812
3	100	1.434	0.8	35.4176272641
3	100	1.434	0.9	31.5125413266
3	100	1.434	1	28.3632275766
3	200	0.434	0.1	60.227369039
3	200	0.434	0.2	32.4829428016
3	200	0.434	0.3	22.4750239844
3	200	0.434	0.4	17.4560552344
3	200	0.434	0.5	14.3647834375
3	200	0.434	0.6	12.203015625
3	200	0.434	0.7	10.78359375
3	200	0.434	0.8	10.7000006378
3	200	0.434	0.9	10.7000006378
3	200	0.434	1	10.7000006378
3	200	1.434	0.1	234.500427007
3	200	1.434	0.2	140.862285366
3	200	1.434	0.3	93.9410348596
3	200	1.434	0.4	70.5407593563
3	200	1.434	0.5	56.3953966967
3	200	1.434	0.6	47.0415154292
3	200	1.434	0.7	40.3276979664
3	200	1.434	0.8	35.3016303109
3	200	1.434	0.9	31.3973215621
3	200	1.434	1	28.2788834371
3	300	0.434	0.1	60.0049676795
3	300	0.434	0.2	32.018658125
3	300	0.434	0.3	22.3461415625
3	300	0.434	0.4	17.2929145313
3	300	0.434	0.5	14.1899508594
3	300	0.434	0.6	12.08896875
3	300	0.434	0.7	10.620703125
3	300	0.434	0.8	10.6000006318
3	300	0.434	0.9	10.6000006318
3	300	0.434	1	10.6000006318
3	300	1.434	0.1	234.500427007
3	300	1.434	0.2	140.862285366
3	300	1.434	0.3	93.9410348596
3	300	1.434	0.4	70.5407593563
3	300	1.434	0.5	56.3953966967
3	300	1.434	0.6	47.0415154292
3	300	1.434	0.7	40.3276979664
3	300	1.434	0.8	35.3016303109
3	300	1.434	0.9	31.3973215621
3	300	1.434	1	28.2788834371
3	400	0.434	0.1	60.062970299
3	400	0.434	0.2	31.5557976562
3	400	0.434	0.3	22.0549300781
3	400	0.434	0.4	17.1297738281
3	400	0.434	0.5	14.0560833984
3	400	0.434	0.6	11.9343164062
3	400	0.434	0.7	10.5000006258
3	400	0.434	0.8	10.5000006258
3	400	0.434	0.9	10.5000006258
3	400	0.434	1	10.5000006258
3	400	1.434	0.1	234.500427007
3	400	1.434	0.2	140.862285366
3	400	1.434	0.3	93.9410348596
3	400	1.434	0.4	70.5407593563
3	400	1.434	0.5	56.3953966967
3	400	1.434	0.6	47.0415154292
3	400	1.434	0.7	40.3276979664
3	400	1.434	0.8	35.3016303109
3	400	1.434	0.9	31.3973215621
3	400	1.434	1	28.2788834371
3	500	0.434	0.1	59.8000137767
3	500	0.434	0.2	30.935125
3	500	0.434	0.3	21.6816030438
3	500	0.434	0.4	16.84678125
3	500	0.434	0.5	13.8816030438
3	500	0.434	0.6	11.74021875
3	500	0.434	0.7	10.4000006199
3	500	0.434	0.8	10.4000006199
3	500	0.434	0.9	10.4000006199
3	500	0.434	1	10.4000006199
3	500	1.434	0.1	234.500427007
3	500	1.434	0.2	140.862285366
3	500	1.434	0.3	93.9410348596
3	500	1.434	0.4	70.5407593563
3	500	1.434	0.5	56.3953966967
3	500	1.434	0.6	47.0415154292
3	500	1.434	0.7	40.3276979664
3	500	1.434	0.8	35.3016303109
3	500	1.434	0.9	31.3973215621
3	500	1.434	1	28.2788834371
3	600	0.434	0.1	59.8495811624
3	600	0.434	0.2	30.797
3	600	0.434	0.3	21.077984375
3	600	0.434	0.4	16.4848361719
3	600	0.434	0.5	13.5911799219
3	600	0.434	0.6	11.547265625
3	600	0.434	0.7	10.3000006139
3	600	0.434	0.8	10.3000006139
3	600	0.434	0.9	10.3000006139
3	600	0.434	1	10.3000006139
3	600	1.434	0.1	232.178640601
3	600	1.434	0.2	140.841478125
3	600	1.434	0.3	93.8673480231
3	600	1.434	0.4	70.4307610897
3	600	1.434	0.5	56.3240373525
3	600	1.434	0.6	46.953985025
3	600	1.434	0.7	40.2316322656
3	600	1.434	0.8	35.2159130496
3	600	1.434	0.9	31.3142575004
3	600	1.434	1	28.1700310549
3	700	0.434	0.1	59.5777691456
3	700	0.434	0.2	30.810406875
3	700	0.434	0.3	20.9514454688
3	700	0.434	0.4	16.0092267187
3	700	0.434	0.5	13.0655625
3	700	0.434	0.6	11.1160078125
3	700	0.434	0.7	10.200000608
3	700	0.434	0.8	10.200000608
3	700	0.434	0.9	10.200000608
3	700	0.434	1	10.200000608
3	700	1.434	0.1	232.178640601
3	700	1.434	0.2	140.841478125
3	700	1.434	0.3	93.8673480231
3	700	1.434	0.4	70.4307610897
3	700	1.434	0.5	56.3240373525
3	700	1.434	0.6	46.953985025
3	700	1.434	0.7	40.2316322656
3	700	1.434	0.8	35.2159130496
3	700	1.434	0.9	31.3142575004
3	700	1.434	1	28.1700310549
3	800	0.434	0.1	59.5777691456
3	800	0.434	0.2	30.810406875
3	800	0.434	0.3	20.9514454688
3	800	0.434	0.4	16.0092267187
3	800	0.434	0.5	13.0655625
3	800	0.434	0.6	11.1160078125
3	800	0.434	0.7	10.200000608
3	800	0.434	0.8	10.200000608
3	800	0.434	0.9	10.200000608
3	800	0.434	1	10.200000608
3	800	1.434	0.1	232.178640601
3	800	1.434	0.2	140.841478125
3	800	1.434	0.3	93.8673480231
3	800	1.434	0.4	70.4307610897
3	800	1.434	0.5	56.3240373525
3	800	1.434	0.6	46.953985025
3	800	1.434	0.7	40.2316322656
3	800	1.434	0.8	35.2159130496
3	800	1.434	0.9	31.3142575004
3	800	1.434	1	28.1700310549
3	900	0.434	0.1	59.600049601
3	900	0.434	0.2	30.6614693734
3	900	0.434	0.3	20.8249375
3	900	0.434	0.4	15.9296095312
3	900	0.434	0.5	12.8980195703
3	900	0.434	0.6	10.8480351953
3	900	0.434	0.7	10.100000602
3	900	0.434	0.8	10.100000602
3	900	0.434	0.9	10.100000602
3	900	0.434	1	10.100000602
3	900	1.434	0.1	232.178640601
3	900	1.434	0.2	140.841478125
3	900	1.434	0.3	93.8673480231
3	900	1.434	0.4	70.4307610897
3	900	1.434	0.5	56.3240373525
3	900	1.434	0.6	46.953985025
3	900	1.434	0.7	40.2316322656
3	900	1.434	0.8	35.2159130496
3	900	1.434	0.9	31.3142575004
3	900	1.434	1	28.1700310549
3	1000	0.434	0.1	59.600049601
3	1000	0.434	0.2	30.6614693734
3	1000	0.434	0.3	20.8249375
3	1000	0.434	0.4	15.9296095312
3	1000	0.434	0.5	12.8980195703
3	1000	0.434	0.6	10.8480351953
3	1000	0.434	0.7	10.100000602
3	1000	0.434	0.8	10.100000602
3	1000	0.434	0.9	10.100000602
3	1000	0.434	1	10.100000602
3	1000	1.434	0.1	232.178640601
3	1000	1.434	0.2	140.841478125
3	1000	1.434	0.3	93.8673480231
3	1000	1.434	0.4	70.4307610897
3	1000	1.434	0.5	56.3240373525
3	1000	1.434	0.6	46.953985025
3	1000	1.434	0.7	40.2316322656
3	1000	1.434	0.8	35.2159130496
3	1000	1.434	0.9	31.3142575004
3	1000	1.434	1	28.1700310549
3.25	0	0.434	0.1	54.3957540262
3.25	0	0.434	0.2	28.7702625
3.25	0	0.434	0.3	19.9311328125
3.25	0	0.434	0.4	15.41859375
3.25	0	0.434	0.5	12.631171875
3.25	0	0.434	0.6	10.7866992187
3.25	0	0.434	0.7	10.5000006258
3.25	0	0.434	0.8	10.5000006258
3.25	0	0.434	0.9	10.5000006258
3.25	0	0.434	1	10.5000006258
3.25	0	1.434	0.1	232.178640601
3.25	0	1.434	0.2	130.947206994
3.25	0	1.434	0.3	87.3273950013
3.25	0	1.434	0.4	65.5242913787
3.25	0	1.434	0.5	52.3998488062
3.25	0	1.434	0.6	43.6398075031
3.25	0	1.434	0.7	37.4023592187
3.25	0	1.434	0.8	32.7285150008
3.25	0	1.434	0.9	29.1203904687
3.25	0	1.434	1	26.1940761523
3.25	100	0.434	0.1	54.4958427584
3.25	100	0.434	0.2	28.0168685875
3.25	100	0.434	0.3	19.660875
3.25	100	0.434	0.4	15.1913125
3.25	100	0.434	0.5	12.4304375
3.25	100	0.434	0.6	10.60271875
3.25	100	0.434	0.7	10.4000006199
3.25	100	0.434	0.8	10.4000006199
3.25	100	0.434	0.9	10.4000006199
3.25	100	0.434	1	10.4000006199
3.25	100	1.434	0.1	232.178640601
3.25	100	1.434	0.2	130.947206994
3.25	100	1.434	0.3	87.3273950013
3.25	100	1.434	0.4	65.5242913787
3.25	100	1.434	0.5	52.3998488062
3.25	100	1.434	0.6	43.6398075031
3.25	100	1.434	0.7	37.4023592187
3.25	100	1.434	0.8	32.7285150008
3.25	100	1.434	0.9	29.1203904687
3.25	100	1.434	1	26.1940761523
3.25	200	0.434	0.1	54.2779441927
3.25	200	0.434	0.2	27.7474756203
3.25	200	0.434	0.3	18.98096875
3.25	200	0.434	0.4	14.8859140625
3.25	200	0.434	0.5	12.23125
3.25	200	0.434	0.6	10.38046875
3.25	200	0.434	0.7	10.3000006139
3.25	200	0.434	0.8	10.3000006139
3.25	200	0.434	0.9	10.3000006139
3.25	200	0.434	1	10.3000006139
3.25	200	1.434	0.1	232.178640601
3.25	200	1.434	0.2	130.947206994
3.25	200	1.434	0.3	87.3273950013
3.25	200	1.434	0.4	65.5242913787
3.25	200	1.434	0.5	52.3998488062
3.25	200	1.434	0.6	43.6398075031
3.25	200	1.434	0.7	37.4023592187
3.25	200	1.434	0.8	32.7285150008
3.25	200	1.434	0.9	29.1203904687
3.25	200	1.434	1	26.1940761523
3.25	300	0.434	0.1	54.2779441927
3.25	300	0.434	0.2	27.7474756203
3.25	300	0.434	0.3	18.98096875
3.25	300	0.434	0.4	14.8859140625
3.25	300	0.434	0.5	12.23125
3.25	300	0.434	0.6	10.38046875
3.25	300	0.434	0.7	10.3000006139
3.25	300	0.434	0.8	10.3000006139
3.25	300	0.434	0.9	10.3000006139
3.25	300	0.434	1	10.3000006139
3.25	300	1.434	0.1	232.178640601
3.25	300	1.434	0.2	130.947206994
3.25	300	1.434	0.3	87.3273950013
3.25	300	1.434	0.4	65.5242913787
3.25	300	1.434	0.5	52.3998488062
3.25	300	1.434	0.6	43.6398075031
3.25	300	1.434	0.7	37.4023592187
3.25	300	1.434	0.8	32.7285150008
3.25	300	1.434	0.9	29.1203904687
3.25	300	1.434	1	26.1940761523
3.25	400	0.434	0.1	54.3694776167
3.25	400	0.434	0.2	27.635848125
3.25	400	0.434	0.3	18.7154301562
3.25	400	0.434	0.4	14.3405625
3.25	400	0.434	0.5	11.7905625
3.25	400	0.434	0.6	10.200000608
3.25	400	0.434	0.7	10.200000608
3.25	400	0.434	0.8	10.200000608
3.25	400	0.434	0.9	10.200000608
3.25	400	0.434	1	10.200000608
3.25	400	1.434	0.1	232.178640601
3.25	400	1.434	0.2	130.947206994
3.25	400	1.434	0.3	87.3273950013
3.25	400	1.434	0.4	65.5242913787
3.25	400	1.434	0.5	52.3998488062
3.25	400	1.434	0.6	43.6398075031
3.25	400	1.434	0.7	37.4023592187
3.25	400	1.434	0.8	32.7285150008
3.25	400	1.434	0.9	29.1203904687
3.25	400	1.434	1	26.1940761523
3.25	500	0.434	0.1	54.3694776167
3.25	500	0.434	0.2	27.635848125
3.25	500	0.434	0.3	18.7154301562
3.25	500	0.434	0.4	14.3405625
3.25	500	0.434	0.5	11.7905625
3.25	500	0.434	0.6	10.200000608
3.25	500	0.434	0.7	10.200000608
3.25	500	0.434	0.8	10.200000608
3.25	500	0.434	0.9	10.200000608
3.25	500	0.434	1	10.200000608
3.25	500	1.434	0.1	232.178640601
3.25	500	1.434	0.2	130.947206994
3.25	500	1.434	0.3	87.3273950013
3.25	500	1.434	0.4	65.5242913787
3.25	500	1.434	0.5	52.3998488062
3.25	500	1.434	0.6	43.6398075031
3.25	500	1.434	0.7	37.4023592187
3.25	500	1.434	0.8	32.7285150008
3.25	500	1.434	0.9	29.1203904687
3.25	500	1.434	1	26.1940761523
3.25	600	0.434	0.1	54.1426635192
3.25	600	0.434	0.2	27.5195804687
3.25	600	0.434	0.3	18.61240625
3.25	600	0.434	0.4	14.19996875
3.25	600	0.434	0.5	11.518734375
3.25	600	0.434	0.6	10.100000602
3.25	600	0.434	0.7	10.100000602
3.25	600	0.434	0.8	10.100000602
3.25	600	0.434	0.9	10.100000602
3.25	600	0.434	1	10.100000602
3.25	600	1.434	0.1	232.178640601
3.25	600	1.434	0.2	130.947206994
3.25	600	1.434	0.3	87.3273950013
3.25	600	1.434	0.4	65.5242913787
3.25	600	1.434	0.5	52.3998488062
3.25	600	1.434	0.6	43.6398075031
3.25	600	1.434	0.7	37.4023592187
3.25	600	1.434	0.8	32.7285150008
3.25	600	1.434	0.9	29.1203904687
3.25	600	1.434	1	26.1940761523
3.25	700	0.434	0.1	54.1426635192
3.25	700	0.434	0.2	27.5195804687
3.25	700	0.434	0.3	18.61240625
3.25	700	0.434	0.4	14.19996875
3.25	700	0.434	0.5	11.518734375
3.25	700	0.434	0.6	10.100000602
3.25	700	0.434	0.7	10.100000602
3.25	700	0.434	0.8	10.100000602
3.25	700	0.434	0.9	10.100000602
3.25	700	0.434	1	10.100000602
3.25	700	1.434	0.1	232.178640601
3.25	700	1.434	0.2	130.947206994
3.25	700	1.434	0.3	87.3273950013
3.25	700	1.434	0.4	65.5242913787
3.25	700	1.434	0.5	52.3998488062
3.25	700	1.434	0.6	43.6398075031
3.25	700	1.434	0.7	37.4023592187
3.25	700	1.434	0.8	32.7285150008
3.25	700	1.434	0.9	29.1203904687
3.25	700	1.434	1	26.1940761523
3.25	800	0.434	0.1	54.1426635192
3.25	800	0.434	0.2	27.5195804687
3.25	800	0.434	0.3	18.61240625
3.25	800	0.434	0.4	14.19996875
3.25	800	0.434	0.5	11.518734375
3.25	800	0.434	0.6	10.100000602
3.25	800	0.434	0.7	10.100000602
3.25	800	0.434	0.8	10.100000602
3.25	800	0.434	0.9	10.100000602
3.25	800	0.434	1	10.100000602
3.25	800	1.434	0.1	232.178640601
3.25	800	1.434	0.2	130.947206994
3.25	800	1.434	0.3	87.3273950013
3.25	800	1.434	0.4	65.5242913787
3.25	800	1.434	0.5	52.3998488062
3.25	800	1.434	0.6	43.6398075031
3.25	800	1.434	0.7	37.4023592187
3.25	800	1.434	0.8	32.7285150008
3.25	800	1.434	0.9	29.1203904687
3.25	800	1.434	1	26.1940761523
3.25	900	0.434	0.1	54.1426635192
3.25	900	0.434	0.2	27.5195804687
3.25	900	0.434	0.3	18.61240625
3.25	900	0.434	0.4	14.19996875
3.25	900	0.434	0.5	11.518734375
3.25	900	0.434	0.6	10.100000602
3.25	900	0.434	0.7	10.100000602
3.25	900	0.434	0.8	10.100000602
3.25	900	0.434	0.9	10.100000602
3.25	900	0.434	1	10.100000602
3.25	900	1.434	0.1	232.178640601
3.25	900	1.434	0.2	130.947206994
3.25	900	1.434	0.3	87.3273950013
3.25	900	1.434	0.4	65.5242913787
3.25	900	1.434	0.5	52.3998488062
3.25	900	1.434	0.6	43.6398075031
3.25	900	1.434	0.7	37.4023592187
3.25	900	1.434	0.8	32.7285150008
3.25	900	1.434	0.9	29.1203904687
3.25	900	1.434	1	26.1940761523
3.25	1000	0.434	0.1	53.9067837969
3.25	1000	0.434	0.2	27.425
3.25	1000	0.434	0.3	18.5046953125
3.25	1000	0.434	0.4	14.1359453125
3.25	1000	0.434	0.5	11.366015625
3.25	1000	0.434	0.6	10.000000596
3.25	1000	0.434	0.7	10.000000596
3.25	1000	0.434	0.8	10.000000596
3.25	1000	0.434	0.9	10.000000596
3.25	1000	0.434	1	10.000000596
3.25	1000	1.434	0.1	232.178640601
3.25	1000	1.434	0.2	130.947206994
3.25	1000	1.434	0.3	87.3273950013
3.25	1000	1.434	0.4	65.5242913787
3.25	1000	1.434	0.5	52.3998488062
3.25	1000	1.434	0.6	43.6398075031
3.25	1000	1.434	0.7	37.4023592187
3.25	1000	1.434	0.8	32.7285150008
3.25	1000	1.434	0.9	29.1203904687
3.25	1000	1.434	1	26.1940761523
